Employee_ID,Gender,Age,Department,Job_Level,Hire_Date,Termination_Date,Status,Location
E09040,M,32,Operations,3,2025-12-19,,Active,Tokyo
E09041,O,55,Sales,4,2015-04-27,,Active,Tokyo
E09042,O,48,R&D,5,2021-11-13,,Active,Toronto
E09043,M,26,Finance,3,2017-05-11,,Active,Tokyo
E09044,F,53,R&D,4,2018-01-22,,Active,Singapore
E09045,M,39,Finance,1,2022-12-10,,Active,Toronto
E09046,O,23,Finance,5,2022-02-05,,Active,Berlin
E09047,F,35,IT,5,2025-06-26,,Active,Singapore
E09048,M,26,IT,6,2025-07-19,,Active,Tokyo
E09049,M,30,R&D,6,2022-11-26,2023-03-23,Resigned,Berlin
E09050,O,28,IT,1,2020-03-31,,Active,Sydney
E09051,O,54,Operations,5,2021-02-28,2022-01-08,Terminated,Singapore
E09052,M,56,Marketing,2,2024-05-12,,Active,Berlin
E09053,F,25,Operations,2,2017-02-26,,Active,Sydney
E09054,F,45,R&D,4,2016-12-19,,Active,Singapore
E09055,F,37,Sales,2,2025-03-12,,Active,Singapore
E09056,F,40,Marketing,5,2025-05-13,,Active,Sydney
E09057,M,46,HR,3,2023-09-06,,Active,New York
E09058,O,44,Finance,4,2015-03-30,,Active,Tokyo
E09059,M,54,Marketing,3,2020-07-23,,Active,Singapore
E09060,M,59,Sales,2,2024-01-14,,Active,Singapore
E09061,O,38,Marketing,2,2018-04-26,,Active,Tokyo
E09062,M,24,Finance,2,2021-10-23,2023-01-25,Terminated,Tokyo
E09063,M,56,Operations,4,2015-03-22,,Active,Sydney
E09064,O,59,IT,4,2024-02-17,,Active,Tokyo
E09065,F,53,Sales,4,2025-02-16,2025-12-02,Resigned,Berlin
E09066,M,54,R&D,4,2019-02-03,2023-11-19,Resigned,Toronto
E09067,F,41,Sales,4,2023-02-24,,Active,Berlin
E09068,M,58,Marketing,5,2018-08-02,,Active,Berlin
E09069,O,52,IT,5,2015-11-27,2018-09-09,Terminated,Sydney
E09070,M,24,Operations,4,2017-03-26,,Active,New York
E09071,F,22,IT,1,2017-01-08,2019-12-12,Resigned,Singapore
E09072,F,30,IT,5,2017-12-18,,Active,Toronto
E09073,M,53,R&D,6,2017-09-15,,Active,Sydney
E09074,O,25,Finance,6,2015-07-27,2019-02-10,Resigned,London
E09075,M,24,Finance,1,2021-04-09,,Active,Berlin
E09076,F,47,HR,5,2015-03-24,2020-07-06,Resigned,Toronto
E09077,O,59,IT,2,2015-03-26,,Active,Toronto
E09078,O,23,R&D,5,2019-09-28,,Active,Sydney
E09079,M,49,Sales,2,2024-09-21,2025-10-09,Terminated,Toronto
E09080,O,53,Operations,6,2019-03-29,,Active,London
E09081,M,56,R&D,4,2019-08-21,,Active,London
E09082,F,22,HR,2,2021-10-26,,Active,London
E09083,M,56,HR,2,2017-06-25,,Active,Sydney
E09084,O,43,HR,3,2022-06-24,2025-05-14,Terminated,Singapore
E09085,M,26,Finance,4,2021-05-25,2024-12-27,Resigned,Tokyo
E09086,M,35,Operations,4,2025-04-14,,Active,Toronto
E09087,M,44,Sales,3,2017-03-29,,Active,New York
E09088,F,55,R&D,2,2025-02-02,,Active,Tokyo
E09089,F,29,R&D,2,2025-04-14,,Active,New York
E09090,O,43,Sales,5,2019-12-16,,Active,Toronto
E09091,M,49,R&D,6,2022-10-15,,Active,London
E09092,F,22,IT,4,2020-07-03,,Active,London
E09093,O,36,IT,6,2023-10-06,,Active,Singapore
E09094,O,22,IT,5,2016-12-10,2025-10-21,Resigned,London
E09095,M,34,IT,1,2023-04-07,,Active,Singapore
E09096,M,28,HR,3,2022-04-25,,Active,New York
E09097,F,47,IT,1,2017-01-21,,Active,Singapore
E09098,F,25,Finance,4,2024-05-10,,Active,Sydney
E09099,O,25,HR,2,2020-12-10,,Active,London
E09100,M,45,Marketing,6,2023-12-02,,Active,New York
E09101,O,38,Marketing,2,2017-11-29,,Active,London
E09102,F,38,Marketing,5,2023-12-23,,Active,London
E09103,M,36,IT,3,2016-08-19,,Active,Toronto
E09104,O,49,Marketing,1,2022-03-15,,Active,Toronto
E09105,M,35,HR,5,2020-06-21,2021-12-27,Terminated,New York
E09106,M,40,Sales,4,2016-07-15,,Active,Berlin
E09107,F,54,Finance,5,2016-11-30,,Active,Toronto
E09108,O,42,R&D,1,2018-04-04,,Active,Sydney
E09109,O,31,HR,4,2023-02-16,,Active,Singapore
E09110,O,28,Sales,5,2021-11-07,2023-02-24,Terminated,New York
E09111,M,40,HR,6,2025-07-18,2025-03-01,Resigned,London
E09112,F,59,Operations,2,2020-06-21,,Active,London
E09113,O,46,HR,6,2018-12-20,,Active,Berlin
E09114,F,30,IT,4,2021-02-17,,Active,New York
E09115,O,41,Sales,3,2022-12-19,,Active,Singapore
E09116,O,55,Operations,5,2024-10-16,,Active,Singapore
E09117,F,34,HR,2,2024-09-24,,Active,London
E09118,M,54,HR,5,2015-11-09,,Active,Singapore
E09119,M,57,HR,3,2015-11-25,,Active,Toronto
E09120,O,26,R&D,2,2018-11-05,2021-10-05,Resigned,Berlin
E09121,F,26,R&D,3,2022-02-01,,Active,Tokyo
E09122,M,37,IT,4,2016-05-15,,Active,Sydney
E09123,O,42,HR,2,2023-04-12,,Active,Berlin
E09124,O,47,R&D,3,2016-04-05,2017-10-07,Resigned,Toronto
E09125,O,41,HR,3,2025-11-23,,Active,London
E09126,M,29,Operations,3,2016-01-20,2025-10-15,Resigned,Berlin
E09127,O,52,IT,3,2016-05-05,2022-09-02,Terminated,Berlin
E09128,M,35,R&D,1,2016-12-11,2021-01-24,Resigned,Tokyo
E09129,M,49,Finance,4,2015-05-11,,Active,Tokyo
E09130,O,44,Operations,1,2024-09-01,,Active,Sydney
E09131,F,42,Operations,3,2025-11-11,,Active,Toronto
E09132,M,52,Sales,2,2020-09-14,,Active,Berlin
E09133,F,43,Sales,1,2018-05-19,,Active,Toronto
E09134,M,32,Sales,4,2018-04-13,2019-06-01,Resigned,New York
E09135,O,32,HR,6,2015-10-01,,Active,Singapore
E09136,M,46,Sales,5,2023-05-22,,Active,Singapore
E09137,M,47,IT,5,2018-11-12,,Active,Berlin
E09138,O,39,HR,3,2016-11-09,,Active,Singapore
E09139,M,46,Marketing,1,2017-08-17,,Active,Singapore
E09140,O,22,HR,4,2018-09-16,2019-12-15,Resigned,London
E09141,O,41,Sales,3,2017-02-01,,Active,New York
E09142,M,57,Sales,6,2016-04-26,2018-03-01,Resigned,Sydney
E09143,M,39,Finance,3,2017-01-22,,Active,Toronto
E09144,O,53,Finance,4,2018-03-16,,Active,Berlin
E09145,M,37,Marketing,2,2017-02-11,2023-05-25,Terminated,New York
E09146,F,54,Finance,6,2025-02-20,,Active,Tokyo
E09147,O,47,IT,1,2021-04-11,,Active,London
E09148,O,60,IT,6,2015-12-28,2023-02-17,Terminated,Toronto
E09149,F,33,IT,3,2023-02-27,2024-12-17,Terminated,London
E09150,O,41,HR,1,2017-03-28,,Active,Tokyo
E09151,O,44,Sales,5,2019-07-22,,Active,London
E09152,M,27,R&D,1,2017-06-28,,Active,Toronto
E09153,O,33,IT,4,2018-04-28,,Active,Sydney
E09154,M,51,HR,2,2022-06-14,2024-05-31,Resigned,New York
E09155,O,40,IT,5,2025-07-10,,Active,Singapore
E09156,F,39,HR,5,2018-03-21,2022-12-02,Terminated,Tokyo
E09157,M,47,Operations,4,2023-02-11,2024-02-06,Terminated,Singapore
E09158,O,26,Operations,1,2025-06-25,2025-09-30,Terminated,Singapore
E09159,O,32,IT,4,2024-07-03,,Active,Singapore
E09160,F,24,Finance,2,2021-03-09,,Active,New York
E09161,O,35,Marketing,6,2018-05-25,,Active,Berlin
E09162,O,26,Sales,1,2018-06-09,,Active,Sydney
E09163,F,30,Marketing,6,2016-05-07,,Active,Berlin
E09164,M,59,Marketing,5,2023-05-10,2025-06-23,Terminated,New York
E09165,O,57,Marketing,3,2019-03-31,,Active,London
E09166,M,60,Marketing,4,2025-02-22,,Active,Singapore
E09167,F,39,Finance,3,2018-02-24,,Active,New York
E09168,M,45,Marketing,6,2024-07-16,,Active,London
E09169,O,51,Marketing,1,2018-08-01,2022-08-19,Resigned,Berlin
E09170,O,34,IT,5,2025-05-08,2025-09-02,Resigned,Singapore
E09171,M,42,R&D,5,2024-08-31,2025-12-24,Terminated,Sydney
E09172,F,36,R&D,4,2024-08-23,2025-01-03,Resigned,Toronto
E09173,O,32,IT,2,2016-12-16,,Active,Tokyo
E09174,O,35,IT,4,2019-09-17,,Active,Sydney
E09175,F,53,R&D,4,2020-03-26,,Active,New York
E09176,O,49,Marketing,6,2023-10-15,2025-09-17,Terminated,Sydney
E09177,M,57,Sales,2,2023-04-14,,Active,Toronto
E09178,M,37,Operations,1,2024-06-18,2025-12-28,Terminated,Singapore
E09179,F,46,Marketing,5,2016-11-03,,Active,Tokyo
E09180,F,54,R&D,2,2024-04-25,2025-04-15,Resigned,Sydney
E09181,M,39,Operations,3,2025-07-26,2025-05-13,Resigned,Toronto
E09182,M,28,IT,2,2019-06-12,,Active,Berlin
E09183,O,57,Marketing,1,2024-07-21,,Active,Berlin
E09184,M,38,Marketing,6,2015-10-04,2024-03-11,Resigned,Toronto
E09185,O,33,R&D,2,2021-02-23,2022-11-22,Resigned,London
E09186,O,30,Operations,4,2024-03-04,2025-08-06,Terminated,Berlin
E09187,M,48,Operations,2,2017-10-20,2018-08-29,Resigned,Sydney
E09188,M,30,Marketing,1,2019-07-11,2020-10-07,Terminated,Tokyo
E09189,F,25,Operations,2,2022-08-01,2025-02-13,Terminated,Toronto
E09190,M,55,R&D,5,2024-02-02,,Active,Sydney
E09191,O,46,Finance,6,2022-12-10,,Active,Singapore
E09192,F,32,R&D,1,2017-09-20,,Active,New York
E09193,F,45,Operations,3,2018-11-18,,Active,London
E09194,F,53,Operations,5,2021-08-24,,Active,Toronto
E09195,O,29,Operations,5,2024-10-19,,Active,Singapore
E09196,F,53,R&D,3,2022-10-15,,Active,London
E09197,F,35,Sales,6,2019-12-04,,Active,London
E09198,M,59,Operations,2,2016-06-15,,Active,New York
E09199,M,25,Marketing,5,2016-08-20,,Active,Berlin
E09200,M,30,HR,3,2017-05-02,,Active,Tokyo
E09201,O,45,Operations,4,2015-04-12,,Active,New York
E09202,M,55,Operations,2,2023-03-14,,Active,London
E09203,O,34,Sales,2,2023-07-16,2025-06-08,Resigned,Tokyo
E09204,F,56,Finance,6,2016-01-20,,Active,Sydney
E09205,O,54,Sales,2,2022-06-21,2025-01-24,Resigned,Sydney
E09206,O,23,Sales,4,2019-02-26,2021-06-24,Terminated,Tokyo
E09207,F,54,Finance,5,2018-11-21,2023-02-19,Terminated,Sydney
E09208,F,56,HR,6,2016-01-10,2025-04-19,Resigned,Berlin
E09209,F,22,Marketing,6,2023-05-25,,Active,Singapore
E09210,M,52,Operations,3,2016-02-29,,Active,New York
E09211,M,40,Sales,3,2015-04-27,,Active,New York
E09212,O,25,Marketing,5,2015-12-02,,Active,Singapore
E09213,F,49,Finance,5,2017-12-26,,Active,New York
E09214,F,56,Operations,4,2018-02-12,2022-10-11,Terminated,Sydney
E09215,M,31,Operations,3,2022-02-11,,Active,Toronto
E09216,O,47,HR,6,2024-08-26,,Active,Singapore
E09217,O,60,IT,4,2017-02-21,,Active,Toronto
E09218,F,57,Operations,3,2023-03-18,,Active,Toronto
E09219,M,35,HR,1,2022-03-21,,Active,New York
E09220,O,25,Sales,3,2018-10-22,,Active,Berlin
E09221,M,53,Marketing,6,2018-03-10,,Active,Sydney
E09222,F,37,Sales,2,2016-09-08,2018-07-02,Resigned,Singapore
E09223,O,28,Marketing,6,2018-12-12,2020-02-29,Resigned,Berlin
E09224,O,40,IT,2,2023-10-20,2024-11-27,Terminated,Tokyo
E09225,M,50,Sales,3,2022-11-16,,Active,Singapore
E09226,O,41,HR,6,2018-08-17,,Active,Sydney
E09227,M,56,HR,3,2025-05-29,2025-07-28,Resigned,Sydney
E09228,M,54,Operations,1,2020-01-18,,Active,Singapore
E09229,M,48,Finance,1,2016-08-10,,Active,Sydney
E09230,F,43,Operations,6,2020-07-23,,Active,Singapore
E09231,O,25,Marketing,6,2023-10-04,,Active,Toronto
E09232,F,54,Sales,5,2025-03-27,,Active,London
E09233,F,33,IT,4,2023-05-16,2024-07-31,Resigned,London
E09234,F,47,Finance,6,2024-09-14,,Active,New York
E09235,F,26,Operations,1,2021-02-20,2023-06-30,Resigned,Berlin
E09236,M,56,Sales,3,2019-08-19,,Active,London
E09237,O,54,Marketing,3,2019-04-23,,Active,Singapore
E09238,O,32,IT,2,2020-04-05,,Active,Toronto
E09239,F,57,R&D,4,2016-09-21,2021-06-25,Resigned,Toronto
E09240,F,58,Sales,1,2024-11-23,,Active,Tokyo
E09241,F,56,Sales,3,2024-08-31,,Active,New York
E09242,M,53,R&D,3,2025-12-29,,Active,Berlin
E09243,F,44,Finance,1,2015-01-10,2022-08-05,Resigned,Berlin
E09244,F,45,Sales,3,2017-03-16,2023-02-08,Terminated,Berlin
E09245,M,31,HR,3,2019-03-05,2020-08-19,Terminated,Singapore
E09246,M,58,Sales,5,2017-03-01,2021-07-13,Terminated,Singapore
E09247,O,40,Marketing,3,2023-07-05,2025-08-09,Terminated,London
E09248,M,55,Marketing,3,2020-12-22,,Active,London
E09249,M,60,Finance,1,2025-02-14,,Active,Toronto
E09250,O,46,Finance,4,2016-04-29,,Active,Sydney
E09251,O,48,IT,1,2017-09-21,2022-06-23,Resigned,Berlin
E09252,M,23,Sales,6,2016-03-19,,Active,London
E09253,M,37,Finance,4,2018-09-23,,Active,London
E09254,F,48,Operations,4,2023-02-16,,Active,Tokyo
E09255,M,37,Sales,6,2024-11-13,,Active,Berlin
E09256,M,34,Operations,3,2025-06-22,,Active,New York
E09257,O,48,IT,2,2019-05-18,,Active,Berlin
E09258,O,26,HR,2,2016-08-17,2024-06-19,Resigned,Berlin
E09259,M,36,R&D,1,2017-08-18,,Active,Singapore
E09260,O,24,Operations,1,2019-01-25,2022-06-18,Terminated,Tokyo
E09261,M,59,Operations,5,2017-03-28,2022-08-24,Resigned,Sydney
E09262,O,58,R&D,4,2015-01-30,,Active,Sydney
E09263,F,39,Operations,3,2016-11-02,,Active,New York
E09264,O,44,Finance,4,2015-07-20,,Active,Singapore
E09265,F,23,Finance,6,2025-07-10,,Active,Sydney
E09266,O,40,Marketing,6,2023-12-16,,Active,Toronto
E09267,O,36,Operations,2,2015-06-05,,Active,New York
E09268,F,54,Sales,6,2016-06-02,,Active,Toronto
E09269,M,59,Marketing,5,2019-05-27,,Active,New York
E09270,O,29,IT,3,2015-09-26,2025-03-02,Resigned,London
E09271,O,56,IT,6,2020-12-03,2021-01-27,Resigned,Singapore
E09272,F,46,Marketing,5,2022-09-17,,Active,Singapore
E09273,O,52,IT,2,2016-08-21,,Active,Singapore
E09274,O,53,R&D,6,2023-11-08,,Active,Berlin
E09275,O,40,Finance,5,2016-07-14,,Active,Sydney
E09276,M,30,Operations,3,2025-07-11,,Active,Berlin
E09277,O,22,Marketing,6,2020-01-30,,Active,Sydney
E09278,F,60,R&D,4,2016-04-09,2022-08-13,Resigned,Toronto
E09279,M,49,Sales,2,2024-11-12,,Active,Berlin
E09280,F,58,Marketing,4,2015-11-04,2023-03-29,Resigned,Sydney
E09281,M,53,HR,2,2024-06-24,,Active,New York
E09282,F,24,Operations,4,2018-09-12,,Active,Singapore
E09283,M,45,IT,1,2020-09-07,,Active,New York
E09284,O,52,Finance,6,2023-11-24,,Active,New York
E09285,F,40,HR,1,2018-01-27,,Active,Tokyo
E09286,M,34,Finance,2,2024-07-29,,Active,Singapore
E09287,M,27,Finance,4,2018-06-09,,Active,Berlin
E09288,F,57,Finance,4,2016-07-21,2018-03-22,Terminated,Toronto
E09289,F,40,IT,6,2024-12-22,,Active,Berlin
E09290,F,39,R&D,4,2022-07-03,2024-06-13,Resigned,Tokyo
E09291,M,40,HR,3,2024-11-26,,Active,Sydney
E09292,O,23,Operations,1,2020-12-22,,Active,Singapore
E09293,O,37,Operations,6,2021-08-17,2023-08-23,Resigned,Tokyo
E09294,O,27,R&D,6,2015-07-17,,Active,London
E09295,O,36,Finance,6,2017-04-21,,Active,Toronto
E09296,M,26,HR,1,2021-10-14,,Active,Berlin
E09297,F,28,IT,6,2018-03-15,,Active,Berlin
E09298,M,46,Operations,2,2020-07-31,,Active,Singapore
E09299,M,41,HR,1,2023-04-17,,Active,London
E09300,O,26,Marketing,5,2018-05-31,,Active,Toronto
E09301,F,40,Operations,5,2015-12-20,,Active,Tokyo
E09302,O,60,Operations,2,2024-09-12,2025-01-19,Resigned,Singapore
E09303,M,55,HR,3,2015-09-29,,Active,Berlin
E09304,F,35,IT,1,2021-04-18,,Active,New York
E09305,M,50,Marketing,3,2021-12-04,,Active,London
E09306,O,43,Marketing,6,2024-08-03,,Active,London
E09307,F,32,Finance,1,2017-06-07,,Active,Singapore
E09308,M,28,Sales,3,2019-10-04,2020-05-14,Terminated,Berlin
E09309,M,42,Marketing,2,2016-09-03,,Active,London
E09310,O,23,Finance,5,2019-12-12,,Active,New York
E09311,M,40,HR,1,2022-09-09,,Active,Sydney
E09312,M,44,Marketing,2,2024-10-06,,Active,New York
E09313,O,31,R&D,4,2023-02-19,,Active,New York
E09314,M,53,Operations,2,2017-05-23,,Active,Sydney
E09315,O,36,Sales,2,2018-10-29,2021-01-21,Terminated,London
E09316,M,30,Finance,3,2017-10-28,2020-07-27,Resigned,Berlin
E09317,O,23,Marketing,6,2015-05-24,2018-12-11,Resigned,Tokyo
E09318,O,59,IT,2,2019-09-14,,Active,Tokyo
E09319,M,27,R&D,1,2024-12-15,,Active,Toronto
E09320,F,30,HR,3,2025-03-26,,Active,New York
E09321,O,43,Marketing,6,2021-05-20,,Active,New York
E09322,M,43,IT,5,2015-04-29,,Active,Sydney
E09323,O,22,Finance,3,2021-05-07,,Active,Tokyo
E09324,O,43,Operations,2,2015-08-16,,Active,London
E09325,M,42,IT,2,2023-12-14,,Active,London
E09326,O,39,HR,5,2019-04-03,,Active,New York
E09327,F,41,Sales,2,2020-02-07,,Active,Singapore
E09328,F,37,Finance,1,2025-03-20,,Active,Singapore
E09329,O,32,Operations,5,2025-12-23,,Active,New York
E09330,F,51,Finance,3,2017-02-09,,Active,Sydney
E09331,O,42,Marketing,1,2020-07-04,,Active,Berlin
E09332,F,51,Marketing,1,2017-05-03,,Active,New York
E09333,O,60,Marketing,3,2022-02-25,2024-07-30,Terminated,Toronto
E09334,M,27,HR,2,2016-05-15,,Active,New York
E09335,O,35,Sales,6,2021-08-28,,Active,Singapore
E09336,F,31,Sales,6,2019-01-04,,Active,New York
E09337,F,58,Marketing,4,2025-04-06,,Active,Berlin
E09338,M,32,Finance,2,2023-04-08,2024-07-28,Resigned,Singapore
E09339,O,30,Marketing,2,2015-12-21,,Active,London
E09340,O,44,IT,3,2018-01-28,,Active,New York
E09341,M,30,Marketing,5,2023-05-10,2024-03-14,Terminated,Toronto
E09342,M,32,HR,4,2025-04-13,2025-05-06,Terminated,Tokyo
E09343,F,57,Sales,6,2017-08-18,,Active,London
E09344,F,53,Operations,6,2020-09-23,,Active,London
E09345,O,58,Marketing,6,2019-09-11,,Active,Tokyo
E09346,O,50,Sales,6,2016-10-07,2019-09-09,Resigned,Singapore
E09347,O,54,Finance,1,2017-04-13,,Active,Singapore
E09348,O,47,HR,3,2021-11-17,,Active,Sydney
E09349,M,53,Finance,1,2021-12-08,,Active,Toronto
E09350,M,48,R&D,5,2016-12-06,,Active,New York
E09351,F,52,R&D,3,2024-11-14,,Active,Sydney
E09352,O,32,HR,3,2021-03-29,,Active,Toronto
E09353,F,44,IT,4,2019-09-30,,Active,Berlin
E09354,F,29,HR,5,2020-08-06,,Active,Berlin
E09355,O,56,Operations,1,2020-06-04,,Active,Berlin
E09356,O,42,IT,4,2020-06-10,2025-01-09,Resigned,New York
E09357,F,29,Marketing,5,2020-03-09,,Active,Sydney
E09358,F,49,R&D,6,2024-07-06,2025-10-29,Resigned,Sydney
E09359,M,22,Finance,5,2024-04-27,,Active,Berlin
E09360,F,54,HR,4,2019-01-11,,Active,Sydney
E09361,M,42,HR,1,2021-11-21,2024-01-01,Resigned,Berlin
E09362,O,30,HR,6,2015-04-10,,Active,Singapore
E09363,M,36,HR,4,2022-01-22,,Active,London
E09364,O,55,Operations,4,2020-01-21,,Active,Berlin
E09365,M,42,HR,6,2022-03-30,,Active,New York
E09366,O,32,Finance,5,2024-08-31,,Active,Toronto
E09367,O,38,R&D,1,2015-04-19,,Active,Toronto
E09368,O,27,HR,5,2023-03-22,,Active,London
E09369,M,25,HR,2,2022-10-25,,Active,Sydney
E09370,F,47,HR,2,2015-05-13,2020-03-21,Terminated,Singapore
E09371,F,40,R&D,5,2024-02-10,,Active,London
E09372,O,57,Sales,4,2019-12-20,,Active,Toronto
E09373,M,30,Finance,3,2017-03-03,2023-02-18,Resigned,Toronto
E09374,F,29,Marketing,6,2015-01-10,,Active,Toronto
E09375,O,22,R&D,2,2016-06-22,,Active,New York
E09376,M,48,HR,5,2015-11-30,,Active,Sydney
E09377,O,32,Finance,1,2025-08-17,2025-06-12,Resigned,Berlin
E09378,F,27,HR,4,2022-11-15,2025-11-15,Resigned,London
E09379,O,45,Marketing,2,2024-02-21,2025-10-19,Terminated,New York
E09380,M,56,Finance,1,2018-12-02,,Active,Tokyo
E09381,O,44,R&D,5,2017-04-14,,Active,Berlin
E09382,O,29,R&D,3,2025-12-07,,Active,London
E09383,O,40,HR,4,2024-09-14,,Active,Tokyo
E09384,F,59,R&D,6,2025-05-31,2025-09-08,Terminated,Singapore
E09385,F,35,Marketing,6,2017-11-29,,Active,Tokyo
E09386,O,54,Finance,4,2025-08-11,,Active,Sydney
E09387,O,45,Sales,3,2023-01-28,,Active,London
E09388,F,36,Marketing,4,2020-11-28,,Active,London
E09389,F,23,HR,3,2020-05-26,,Active,London
E09390,M,38,Sales,1,2017-05-16,2022-11-01,Terminated,London
E09391,M,50,Sales,2,2015-07-18,,Active,London
E09392,M,27,Finance,3,2017-03-18,,Active,Tokyo
E09393,O,23,Operations,2,2022-04-03,,Active,Toronto
E09394,F,49,Sales,6,2016-10-24,,Active,Singapore
E09395,F,55,Finance,6,2020-02-06,2025-03-05,Terminated,Berlin
E09396,M,28,Finance,6,2017-08-23,2021-03-18,Resigned,Toronto
E09397,F,47,HR,5,2020-12-30,,Active,Singapore
E09398,F,23,Sales,5,2015-02-07,2017-08-23,Resigned,Toronto
E09399,M,46,Sales,1,2019-11-23,,Active,London
E09400,O,27,Sales,2,2019-12-30,,Active,New York
E09401,O,28,Finance,1,2015-01-25,,Active,Berlin
E09402,M,59,IT,1,2023-04-30,,Active,Singapore
E09403,O,54,Marketing,1,2019-02-14,2025-10-29,Resigned,Toronto
E09404,F,39,Finance,5,2016-08-12,,Active,Singapore
E09405,M,60,Marketing,2,2018-06-16,2019-09-01,Terminated,Berlin
E09406,M,29,Marketing,1,2020-09-24,,Active,London
E09407,F,51,Operations,1,2023-06-24,2025-09-17,Terminated,Toronto
E09408,F,49,IT,6,2017-08-13,,Active,Toronto
E09409,M,35,R&D,6,2022-06-17,2023-06-01,Resigned,London
E09410,F,57,IT,2,2021-09-16,2023-03-14,Terminated,Toronto
E09411,F,27,Finance,2,2022-10-31,,Active,Berlin
E09412,F,51,Finance,6,2025-12-01,,Active,New York
E09413,F,43,Operations,4,2015-06-26,2019-03-27,Resigned,London
E09414,F,49,Operations,2,2021-06-14,2023-05-02,Terminated,Toronto
E09415,M,59,Finance,2,2020-10-29,2022-01-24,Resigned,Singapore
E09416,F,59,Finance,2,2025-01-14,,Active,London
E09417,O,24,R&D,1,2020-11-08,,Active,Toronto
E09418,O,52,Marketing,5,2017-03-30,2019-03-22,Resigned,Singapore
E09419,O,55,Operations,1,2024-06-06,,Active,Tokyo
E09420,M,28,Operations,6,2016-02-14,,Active,Sydney
E09421,M,47,Marketing,5,2015-05-29,2023-06-19,Terminated,New York
E09422,M,50,Marketing,1,2017-08-04,,Active,Sydney
E09423,O,40,Finance,3,2021-01-10,,Active,Toronto
E09424,M,27,IT,2,2024-11-05,,Active,London
E09425,F,22,HR,4,2015-02-09,,Active,Singapore
E09426,F,43,Operations,2,2024-06-13,,Active,London
E09427,F,25,Sales,6,2019-06-14,,Active,London
E09428,M,28,HR,1,2019-07-22,,Active,Berlin
E09429,M,49,IT,6,2022-12-02,2024-10-10,Resigned,New York
E09430,F,34,HR,3,2020-01-28,,Active,London
E09431,F,52,HR,2,2020-05-19,,Active,Toronto
E09432,O,41,Operations,4,2017-12-26,,Active,London
E09433,F,29,Sales,4,2023-12-13,,Active,Sydney
E09434,F,36,HR,4,2024-12-24,,Active,Toronto
E09435,M,52,Marketing,2,2024-08-02,2025-09-28,Terminated,New York
E09436,M,50,Sales,1,2016-01-15,,Active,Berlin
E09437,M,53,Sales,1,2016-08-11,2023-08-01,Terminated,Singapore
E09438,M,25,HR,4,2020-04-12,,Active,Singapore
E09439,M,31,Sales,1,2022-01-08,,Active,Toronto
E09440,M,39,R&D,2,2019-07-15,2021-12-09,Resigned,Sydney
E09441,M,39,IT,3,2016-03-05,2025-06-04,Terminated,Sydney
E09442,O,40,Marketing,4,2017-01-09,,Active,Tokyo
E09443,M,33,Finance,4,2016-09-17,,Active,Berlin
E09444,O,43,R&D,1,2020-07-03,2022-08-29,Terminated,Berlin
E09445,F,59,IT,4,2018-12-16,,Active,Toronto
E09446,F,57,HR,3,2022-05-08,,Active,Tokyo
E09447,F,43,Sales,5,2017-06-11,,Active,Toronto
E09448,M,46,HR,6,2019-06-17,,Active,Singapore
E09449,F,34,Finance,1,2022-12-11,,Active,Singapore
E09450,O,51,IT,4,2019-02-13,2021-11-09,Resigned,Toronto
E09451,M,51,HR,4,2018-05-14,,Active,Sydney
E09452,O,40,IT,5,2016-09-13,,Active,Tokyo
E09453,O,23,HR,4,2024-12-24,,Active,Toronto
E09454,F,49,IT,4,2016-07-07,,Active,Berlin
E09455,M,57,HR,6,2017-06-12,2025-10-22,Terminated,London
E09456,O,39,HR,2,2017-02-18,2021-04-12,Resigned,Singapore
E09457,F,53,R&D,6,2018-05-28,2023-12-23,Terminated,Sydney
E09458,F,45,Marketing,5,2024-09-27,,Active,Berlin
E09459,F,54,Finance,6,2015-02-21,,Active,London
E09460,O,50,HR,1,2022-09-04,,Active,Berlin
E09461,F,59,Sales,5,2019-03-19,,Active,Berlin
E09462,M,30,R&D,4,2018-11-07,,Active,Singapore
E09463,O,36,Finance,4,2022-03-11,,Active,Singapore
E09464,O,49,Sales,5,2019-12-20,,Active,Berlin
E09465,F,43,Finance,5,2021-04-04,,Active,Berlin
E09466,F,58,Finance,5,2024-09-22,,Active,Sydney
E09467,O,39,Marketing,1,2021-05-12,,Active,New York
E09468,M,28,R&D,6,2017-10-26,,Active,Tokyo
E09469,M,47,HR,1,2019-09-27,,Active,London
E09470,O,22,Sales,4,2021-04-22,,Active,Singapore
E09471,O,23,Operations,6,2017-09-23,,Active,New York
E09472,O,42,IT,1,2020-01-30,,Active,Sydney
E09473,M,60,Operations,2,2024-04-09,,Active,London
E09474,M,33,HR,2,2022-05-20,,Active,Tokyo
E09475,O,54,Finance,5,2025-12-04,,Active,London
E09476,F,52,Marketing,5,2020-04-02,,Active,Singapore
E09477,M,53,Marketing,6,2024-01-20,,Active,Sydney
E09478,F,27,Finance,4,2024-03-04,,Active,New York
E09479,F,43,R&D,6,2024-08-27,,Active,Sydney
E09480,F,42,R&D,3,2024-05-22,,Active,Sydney
E09481,F,39,HR,6,2024-03-01,,Active,Singapore
E09482,M,22,R&D,1,2016-02-25,2025-07-16,Terminated,Berlin
E09483,O,41,IT,5,2022-06-24,2024-12-15,Resigned,Berlin
