Employee_ID,Experience_Years,Department,Job_Level
E03529,3,Operations,6
E03530,10,Marketing,6
E03531,5,Finance,5
E03532,9,Finance,3
E03533,0,Sales,1
E03534,10,HR,6
E03535,0,Marketing,6
E03536,1,Finance,4
E03537,0,R&D,6
E03538,8,Sales,2
E03539,9,HR,4
E03540,9,Sales,6
E03541,4,Sales,4
E03542,10,IT,6
E03543,1,Sales,4
E03544,9,R&D,5
E03545,4,Finance,3
E03546,2,IT,5
E03547,9,HR,4
E03548,4,Sales,5
E03549,7,Finance,2
E03550,7,R&D,1
E03551,8,Finance,4
E03552,8,Sales,3
E03553,6,R&D,2
E03554,8,HR,1
E03555,8,Operations,6
E03556,8,Operations,3
E03557,1,Operations,5
E03558,6,HR,3
E03559,1,IT,5
E03560,3,HR,4
E03561,9,Finance,5
E03562,4,Marketing,6
E03563,10,R&D,6
E03564,5,Operations,5
E03565,7,R&D,4
E03566,6,Marketing,6
E03567,0,Sales,1
E03568,4,Marketing,1
E03569,4,Marketing,2
E03570,8,Finance,5
E03571,10,Operations,4
E03572,8,R&D,5
E03573,7,IT,2
E03574,7,IT,6
E03575,3,Operations,3
E03576,8,Marketing,6
E03577,2,R&D,2
E03578,10,Sales,4
E03579,3,R&D,3
E03580,6,R&D,1
E03581,8,Operations,2
E03582,6,HR,4
E03583,2,HR,3
E03584,4,IT,1
E03585,4,Sales,4
E03586,1,Sales,3
E03587,8,Finance,2
E03588,10,Marketing,4
E03589,1,Operations,3
E03590,0,IT,4
E03591,7,Finance,1
E03592,8,Operations,1
E03593,9,Operations,3
E03594,4,HR,2
E03595,5,Operations,4
E03596,5,R&D,6
E03597,0,HR,3
E03598,9,HR,3
E03599,8,HR,6
E03600,0,Operations,1
E03601,6,Sales,4
E03602,1,Finance,6
E03603,6,R&D,5
E03604,6,R&D,2
E03605,6,HR,1
E03606,3,Sales,2
E03607,9,Sales,5
E03608,9,IT,5
E03609,0,IT,2
E03610,7,Marketing,2
E03611,7,IT,2
E03612,10,Operations,3
E03613,6,IT,4
E03614,10,IT,5
E03615,9,Marketing,6
E03616,9,Marketing,1
E03617,2,Operations,1
E03618,7,Sales,1
E03619,4,Sales,5
E03620,3,HR,6
E03621,9,Finance,4
E03622,5,IT,6
E03623,4,Operations,2
E03624,1,Operations,3
E03625,7,Sales,2
E03626,10,R&D,3
E03627,7,R&D,5
E03628,6,Operations,4
E03629,3,Operations,2
E03630,8,Operations,3
E03631,1,HR,1
E03632,4,HR,2
E03633,0,Marketing,4
E03634,3,R&D,4
E03635,6,Operations,6
E03636,5,Finance,4
E03637,2,IT,3
E03638,5,Sales,3
E03639,9,Finance,4
E03640,9,Marketing,2
E03641,5,R&D,3
E03642,3,Marketing,3
E03643,6,Sales,3
E03644,9,IT,2
E03645,6,Operations,5
E03646,5,Sales,2
E03647,10,Sales,2
E03648,9,HR,5
E03649,3,HR,3
E03650,0,Sales,5
E03651,4,HR,3
E03652,4,Sales,4
E03653,0,Marketing,6
E03654,1,Operations,3
E03655,2,Sales,4
E03656,9,Marketing,4
E03657,1,R&D,1
E03658,5,R&D,6
E03659,3,Finance,2
E03660,8,IT,2
E03661,9,Marketing,4
E03662,1,Sales,1
E03663,6,IT,1
E03664,2,R&D,1
E03665,2,Finance,6
E03666,2,R&D,4
E03667,0,Marketing,5
E03668,10,IT,6
E03669,0,Operations,1
E03670,7,HR,2
E03671,8,HR,6
E03672,10,R&D,1
E03673,4,Operations,5
E03674,1,Marketing,6
E03675,3,HR,2
E03676,10,Finance,4
E03677,3,HR,2
E03678,1,Finance,1
E03679,8,Finance,3
E03680,0,Finance,6
E03681,1,Marketing,2
E03682,9,R&D,2
E03683,5,Marketing,6
E03684,4,Sales,2
E03685,8,Marketing,2
E03686,0,Finance,2
E03687,10,Finance,2
E03688,6,Finance,4
E03689,0,Operations,3
E03690,6,Marketing,6
E03691,0,Sales,6
E03692,6,Marketing,1
E03693,5,Sales,2
E03694,10,R&D,4
E03695,5,Operations,5
E03696,7,Finance,5
E03697,10,R&D,1
E03698,8,Sales,6
E03699,4,R&D,4
E03700,1,Marketing,3
E03701,10,Operations,6
E03702,5,Finance,1
E03703,7,Finance,6
E03704,5,IT,5
E03705,7,Sales,6
E03706,0,R&D,1
E03707,4,R&D,2
E03708,3,R&D,3
E03709,9,Marketing,1
E03710,7,R&D,1
E03711,0,Sales,5
E03712,3,HR,3
E03713,0,Marketing,4
E03714,6,HR,4
E03715,2,Sales,6
E03716,4,Operations,1
E03717,3,Operations,3
E03718,2,HR,5
E03719,8,Finance,3
E03720,6,HR,2
E03721,4,Finance,1
E03722,4,IT,3
E03723,3,Operations,1
E03724,4,R&D,1
E03725,5,Operations,6
E03726,0,R&D,6
E03727,8,Finance,2
E03728,5,Sales,5
E03729,2,Sales,4
E03730,2,IT,1
E03731,10,R&D,6
E03732,7,R&D,6
E03733,9,IT,4
E03734,2,Finance,2
E03735,8,IT,4
E03736,5,Sales,3
E03737,0,IT,2
E03738,6,HR,2
E03739,10,R&D,4
E03740,0,IT,3
E03741,9,Sales,1
E03742,5,Finance,2
E03743,7,Finance,4
E03744,9,R&D,6
E03745,6,Sales,5
E03746,4,Finance,1
E03747,10,HR,6
E03748,6,IT,5
E03749,1,HR,4
E03750,6,Sales,6
E03751,1,Operations,5
E03752,0,HR,3
E03753,8,Sales,4
E03754,9,Marketing,4
E03755,8,Marketing,3
E03756,5,R&D,4
E03757,9,Operations,4
E03758,1,IT,2
E03759,3,R&D,6
E03760,0,Finance,4
E03761,5,Finance,1
E03762,2,Marketing,1
E03763,5,IT,2
E03764,5,R&D,6
E03765,6,Marketing,3
E03766,1,R&D,1
E03767,10,R&D,1
E03768,3,HR,2
E03769,4,Sales,1
E03770,9,Marketing,5
E03771,4,Finance,3
E03772,3,R&D,3
E03773,2,Finance,6
E03774,5,Sales,6
E03775,2,HR,1
E03776,5,IT,3
E03777,4,HR,4
E03778,5,Operations,4
E03779,5,R&D,1
E03780,4,IT,6
E03781,10,Finance,6
E03782,6,Finance,5
E03783,9,Finance,5
E03784,8,HR,5
E03785,0,IT,1
E03786,5,Marketing,6
E03787,4,Operations,4
E03788,7,HR,4
E03789,8,Finance,1
E03790,6,HR,2
E03791,3,Marketing,4
E03792,10,Marketing,3
E03793,8,IT,2
E03794,4,Sales,4
E03795,4,HR,3
E03796,5,Marketing,3
E03797,2,R&D,2
E03798,5,Operations,3
E03799,3,Finance,5
E03800,0,R&D,4
E03801,2,HR,3
E03802,7,Operations,4
E03803,8,Marketing,5
E03804,7,Marketing,3
E03805,3,Sales,3
E03806,2,Finance,5
E03807,1,Sales,2
E03808,9,Sales,1
E03809,4,HR,6
E03810,10,Operations,1
E03811,1,Sales,3
E03812,4,IT,4
E03813,9,IT,6
E03814,5,Finance,2
E03815,0,HR,4
E03816,10,Finance,4
E03817,4,Marketing,6
E03818,4,Operations,6
E03819,2,Operations,2
E03820,6,Finance,4
E03821,0,Finance,4
E03822,4,HR,4
E03823,6,IT,3
E03824,5,R&D,3
E03825,1,HR,6
E03826,2,Finance,3
E03827,7,HR,5
E03828,7,Finance,5
E03829,7,R&D,1
E03830,8,IT,4
E03831,4,IT,6
E03832,6,Operations,2
E03833,10,R&D,4
E03834,1,HR,2
E03835,10,Finance,4
E03836,6,IT,3
E03837,7,Marketing,5
E03838,0,HR,3
E03839,0,Sales,1
E03840,2,Sales,1
E03841,0,IT,6
E03842,9,Marketing,2
E03843,7,Operations,3
E03844,10,Marketing,3
E03845,6,HR,1
E03846,6,R&D,4
E03847,7,Operations,3
E03848,8,HR,2
E03849,7,Sales,5
E03850,5,IT,4
E03851,5,IT,5
E03852,0,Finance,1
E03853,9,Marketing,5
E03854,4,Operations,6
E03855,3,HR,2
E03856,0,Sales,1
E03857,7,Sales,5
E03858,10,IT,5
E03859,1,HR,1
E03860,3,Marketing,5
E03861,6,Sales,6
E03862,2,Sales,3
E03863,9,Sales,5
E03864,2,Marketing,4
E03865,9,IT,1
E03866,9,R&D,4
E03867,5,Operations,5
E03868,7,Marketing,3
E03869,7,HR,3
E03870,0,Sales,5
E03871,5,R&D,4
E03872,3,IT,2
E03873,5,Marketing,6
E03874,3,Operations,6
E03875,4,Finance,5
E03876,10,HR,2
E03877,6,Operations,1
E03878,5,HR,1
E03879,5,R&D,1
E03880,1,Sales,3
E03881,7,Marketing,6
E03882,10,IT,5
E03883,6,Marketing,6
E03884,0,HR,2
E03885,9,Operations,1
E03886,0,Operations,5
E03887,1,Sales,5
E03888,1,Marketing,1
E03889,8,Finance,5
E03890,2,Marketing,2
E03891,3,Marketing,1
E03892,2,IT,2
E03893,3,Sales,4
E03894,7,HR,6
E03895,0,Marketing,4
E03896,1,Sales,3
E03897,4,R&D,3
E03898,4,Sales,3
E03899,10,Finance,4
E03900,9,Marketing,4
E03901,0,Operations,2
E03902,7,Marketing,2
E03903,7,IT,6
E03904,6,Marketing,2
E03905,0,Sales,6
E03906,5,Operations,1
E03907,1,Marketing,6
E03908,6,IT,4
E03909,8,Finance,1
E03910,9,Finance,2
E03911,5,R&D,3
E03912,0,HR,5
E03913,4,Operations,4
E03914,6,Operations,6
E03915,3,Sales,5
E03916,1,HR,6
E03917,10,HR,2
E03918,2,Sales,2
E03919,9,Marketing,6
E03920,6,Marketing,5
E03921,6,Marketing,2
E03922,5,Finance,4
E03923,5,Marketing,4
E03924,4,HR,3
E03925,8,R&D,6
E03926,2,HR,6
E03927,9,IT,1
E03928,5,Operations,2
E03929,2,R&D,3
E03930,1,HR,1
E03931,4,IT,3
E03932,1,R&D,6
E03933,5,HR,5
E03934,7,R&D,2
E03935,7,Sales,6
E03936,7,HR,4
E03937,3,Sales,1
E03938,0,Sales,2
E03939,4,Sales,5
E03940,9,HR,3
E03941,5,IT,6
E03942,0,Sales,2
E03943,6,Operations,6
E03944,10,Finance,3
E03945,3,HR,2
E03946,1,R&D,4
E03947,9,Sales,6
E03948,0,Marketing,1
E03949,7,R&D,1
E03950,3,IT,6
E03951,8,HR,5
E03952,4,Operations,4
E03953,4,R&D,5
E03954,7,Finance,3
E03955,5,Operations,6
E03956,4,HR,6
E03957,3,Operations,6
E03958,5,Marketing,5
E03959,4,Finance,2
E03960,1,HR,1
E03961,9,Sales,1
E03962,0,Finance,1
E03963,2,R&D,5
E03964,4,HR,3
E03965,6,HR,5
E03966,7,Finance,5
E03967,1,Operations,2
E03968,0,Sales,5
E03969,3,HR,6
E03970,7,Finance,2
E03971,5,Operations,1
E03972,10,IT,3
E03973,4,Sales,4
E03974,2,Marketing,4
E03975,0,Sales,2
E03976,3,IT,3
E03977,8,Finance,3
E03978,7,R&D,4
E03979,2,HR,5
E03980,6,R&D,1
E03981,4,HR,6
E03982,6,Finance,2
E03983,3,Finance,3
E03984,4,HR,3
E03985,4,R&D,6
E03986,8,IT,2
E03987,4,R&D,4
E03988,7,R&D,3
E03989,5,Operations,5
E03990,3,R&D,1
E03991,8,R&D,3
E03992,6,Operations,5
E03993,7,R&D,5
E03994,10,Finance,1
E03995,1,HR,3
E03996,9,HR,3
E03997,3,IT,6
E03998,9,HR,6
E03999,9,IT,6
E04000,7,Marketing,5
E04001,4,Finance,6
E04002,8,Finance,2
E04003,0,IT,2
E04004,3,R&D,6
E04005,8,IT,4
E04006,10,R&D,3
E04007,6,Sales,2
E04008,3,R&D,5
E04009,2,HR,2
E04010,0,Finance,6
E04011,6,IT,6
E04012,7,Operations,3
E04013,3,Finance,2
E04014,10,IT,4
E04015,7,R&D,5
E04016,7,R&D,2
E04017,6,IT,3
E04018,7,Operations,3
E04019,1,IT,3
E04020,5,Operations,4
E04021,6,Operations,3
E04022,2,Finance,6
E04023,9,Finance,6
E04024,0,HR,3
E04025,1,Finance,6
E04026,9,HR,2
E04027,1,Finance,4
E04028,4,IT,1
E04029,6,Finance,5
E04030,9,Finance,3
E04031,8,R&D,6
E04032,7,R&D,1
E04033,9,Finance,3
E04034,9,IT,1
E04035,8,HR,1
E04036,8,Marketing,6
E04037,1,Operations,5
E04038,9,Marketing,4
E04039,7,Operations,5
E04040,5,Marketing,1
E04041,7,Sales,1
E04042,0,Operations,4
E04043,9,HR,2
E04044,5,Marketing,2
E04045,5,Finance,1
E04046,8,Sales,4
E04047,8,Marketing,6
E04048,3,HR,3
E04049,1,R&D,5
E04050,0,R&D,4
E04051,6,Sales,1
E04052,10,R&D,3
E04053,6,Marketing,5
E04054,6,HR,4
E04055,3,Sales,1
E04056,0,HR,1
E04057,2,HR,4
E04058,7,Sales,6
E04059,1,IT,4
E04060,3,Sales,2
E04061,8,Operations,3
E04062,5,Sales,2
E04063,7,HR,4
E04064,7,Marketing,1
E04065,9,IT,3
E04066,7,Marketing,4
E04067,9,HR,2
E04068,5,Sales,4
E04069,4,Sales,1
E04070,5,IT,3
E04071,2,R&D,3
E04072,7,HR,3
E04073,2,R&D,3
E04074,9,IT,4
E04075,5,Sales,3
E04076,6,Sales,5
E04077,4,HR,1
E04078,5,R&D,4
E04079,0,Sales,5
E04080,10,Finance,1
E04081,9,Finance,4
E04082,3,R&D,4
E04083,6,Sales,6
E04084,6,IT,2
E04085,4,Operations,2
E04086,1,Sales,5
E04087,3,Marketing,2
E04088,8,IT,2
E04089,3,Operations,4
E04090,10,IT,6
E04091,7,IT,5
E04092,1,Finance,2
E04093,3,R&D,4
E04094,7,Finance,6
E04095,2,Sales,6
E04096,10,IT,3
E04097,2,HR,6
E04098,5,Sales,1
E04099,7,IT,5
E04100,3,Operations,2
E04101,6,Marketing,3
E04102,2,HR,6
E04103,9,Finance,5
E04104,0,HR,2
E04105,1,Finance,1
E04106,1,IT,3
E04107,1,IT,4
E04108,9,Finance,6
E04109,0,R&D,4
E04110,5,Operations,1
E04111,7,HR,4
E04112,5,Marketing,5
E04113,10,R&D,3
E04114,6,Marketing,3
E04115,6,Sales,4
E04116,5,R&D,5
E04117,3,IT,6
E04118,3,Marketing,2
E04119,1,IT,2
E04120,2,Finance,2
E04121,9,Operations,4
E04122,8,Finance,6
E04123,8,HR,4
E04124,2,Sales,1
E04125,7,Sales,1
E04126,5,IT,5
E04127,10,Operations,6
E04128,5,Finance,5
E04129,3,Sales,4
E04130,7,HR,1
E04131,6,R&D,6
E04132,7,Marketing,6
E04133,6,HR,6
E04134,8,Marketing,1
E04135,5,HR,4
E04136,3,R&D,5
E04137,1,Finance,2
E04138,3,Operations,1
E04139,2,R&D,3
E04140,9,IT,6
E04141,1,HR,4
E04142,5,R&D,6
E04143,4,HR,4
E04144,2,Operations,2
E04145,9,HR,3
E04146,8,Operations,4
E04147,8,HR,6
E04148,3,Operations,5
E04149,3,HR,1
E04150,7,Sales,1
E04151,6,IT,1
E04152,3,Operations,3
E04153,9,Operations,1
E04154,5,Marketing,5
E04155,4,Finance,3
E04156,2,R&D,5
E04157,10,Operations,3
E04158,6,HR,4
E04159,6,Marketing,6
E04160,1,Finance,4
E04161,1,R&D,4
E04162,8,Finance,6
E04163,8,R&D,3
E04164,4,IT,4
E04165,8,Operations,3
E04166,0,HR,2
E04167,8,R&D,2
E04168,10,IT,3
E04169,1,Operations,5
E04170,10,IT,2
E04171,0,R&D,2
E04172,4,R&D,2
E04173,3,Marketing,4
E04174,8,IT,4
E04175,1,R&D,5
E04176,5,R&D,2
E04177,1,IT,2
E04178,7,HR,4
E04179,8,IT,5
E04180,0,Sales,3
E04181,8,IT,6
E04182,4,R&D,3
E04183,4,HR,2
E04184,3,Sales,1
E04185,3,Operations,3
E04186,1,R&D,1
E04187,10,IT,1
E04188,3,Operations,4
E04189,2,Marketing,4
E04190,7,HR,4
E04191,6,Sales,1
E04192,9,HR,2
E04193,0,Sales,4
E04194,10,HR,4
E04195,4,HR,2
E04196,8,IT,2
E04197,3,Operations,3
E04198,8,IT,1
E04199,2,Operations,4
E04200,0,IT,2
E04201,10,Finance,6
E04202,5,Marketing,4
E04203,10,Marketing,6
E04204,4,HR,4
E04205,0,Sales,6
E04206,2,R&D,3
E04207,8,Marketing,5
E04208,3,HR,6
E04209,8,R&D,3
E04210,6,IT,3
E04211,8,Marketing,5
E04212,6,Operations,5
E04213,9,R&D,6
E04214,10,Finance,3
E04215,9,Operations,5
E04216,3,Operations,2
E04217,8,Sales,1
E04218,10,IT,3
E04219,4,Finance,2
E04220,8,Operations,2
E04221,10,Operations,4
E04222,3,Sales,1
E04223,0,IT,1
E04224,6,Sales,2
E04225,6,IT,1
E04226,3,Marketing,1
E04227,0,IT,5
E04228,0,Finance,6
E04229,1,R&D,1
E04230,0,IT,2
E04231,8,Finance,2
E04232,7,R&D,2
E04233,4,Marketing,1
E04234,5,Finance,1
E04235,8,Finance,1
E04236,5,Sales,3
E04237,3,IT,3
E04238,6,Operations,2
E04239,4,Sales,5
E04240,0,R&D,2
E04241,10,Operations,3
E04242,8,Finance,2
E04243,8,IT,1
E04244,10,Operations,1
E04245,0,HR,1
E04246,6,IT,1
E04247,8,Marketing,6
E04248,0,R&D,1
E04249,9,Operations,5
E04250,5,Marketing,1
E04251,4,Operations,1
E04252,2,Finance,6
E04253,5,Marketing,6
E04254,2,Operations,6
E04255,8,HR,5
E04256,0,R&D,6
E04257,0,Finance,5
E04258,8,HR,3
E04259,8,R&D,4
E04260,4,Operations,6
E04261,0,Sales,1
E04262,6,HR,1
E04263,8,R&D,3
E04264,4,Sales,5
E04265,9,HR,3
E04266,3,Finance,1
E04267,8,HR,6
E04268,4,HR,6
E04269,6,Marketing,4
E04270,3,Operations,2
E04271,9,HR,6
E04272,0,Sales,3
E04273,3,R&D,1
E04274,2,R&D,1
E04275,6,R&D,4
E04276,4,Marketing,6
E04277,8,Marketing,5
E04278,5,R&D,1
E04279,5,IT,1
E04280,8,Sales,2
E04281,8,Finance,2
E04282,4,HR,4
E04283,6,IT,6
E04284,7,Marketing,4
E04285,2,HR,3
E04286,7,R&D,6
E04287,3,Finance,3
E04288,6,Marketing,1
E04289,9,Finance,3
E04290,8,Finance,4
E04291,7,R&D,5
E04292,9,HR,1
E04293,9,Finance,3
E04294,1,HR,5
E04295,3,HR,3
E04296,5,R&D,6
E04297,8,Sales,6
E04298,3,Operations,3
E04299,1,Sales,2
E04300,8,Sales,4
E04301,5,Sales,6
E04302,1,HR,1
E04303,5,Operations,3
E04304,8,Marketing,2
E04305,10,R&D,6
E04306,6,Marketing,2
E04307,3,Marketing,4
E04308,1,Operations,3
E04309,2,Sales,2
E04310,0,R&D,2
E04311,9,IT,5
E04312,3,Finance,4
E04313,6,HR,4
E04314,6,HR,1
E04315,5,Operations,5
E04316,6,IT,3
E04317,8,Sales,4
E04318,9,IT,4
E04319,4,Marketing,2
E04320,3,Finance,6
E04321,8,Sales,2
E04322,9,Operations,4
E04323,6,Operations,5
E04324,9,R&D,5
E04325,6,R&D,3
E04326,8,IT,1
E04327,3,Operations,3
E04328,10,Sales,5
E04329,10,Marketing,6
E04330,3,HR,1
E04331,0,R&D,4
E04332,0,R&D,5
E04333,5,HR,2
E04334,0,Sales,4
E04335,2,IT,4
E04336,4,R&D,1
E04337,4,Finance,6
E04338,9,HR,6
E04339,8,HR,2
E04340,9,HR,5
E04341,2,Marketing,6
E04342,0,Operations,5
E04343,8,Marketing,1
E04344,5,Operations,2
E04345,3,Finance,1
E04346,9,Marketing,1
E04347,5,R&D,1
E04348,10,Sales,2
E04349,3,R&D,3
E04350,6,Operations,1
E04351,6,Finance,2
E04352,8,Marketing,6
E04353,10,IT,5
E04354,2,R&D,5
E04355,9,HR,6
E04356,4,Sales,6
E04357,8,Finance,1
E04358,1,IT,2
E04359,0,Finance,6
E04360,5,HR,6
E04361,2,Finance,3
E04362,8,R&D,4
E04363,1,IT,3
E04364,9,IT,1
E04365,4,HR,1
E04366,8,Sales,2
E04367,0,HR,3
E04368,0,Operations,3
E04369,9,Sales,4
E04370,10,HR,3
E04371,2,HR,4
E04372,8,IT,3
E04373,4,Operations,3
E04374,2,Finance,2
E04375,4,Sales,5
E04376,7,IT,6
E04377,3,HR,4
E04378,6,R&D,3
E04379,3,IT,3
E04380,4,Operations,3
E04381,2,R&D,3
E04382,8,Finance,2
E04383,0,Marketing,5
E04384,9,Sales,3
E04385,10,IT,5
E04386,0,Marketing,6
E04387,0,Sales,2
E04388,1,IT,5
E04389,6,IT,1
E04390,7,IT,6
E04391,6,HR,6
E04392,7,R&D,2
E04393,8,Sales,1
E04394,0,Sales,3
E04395,10,HR,6
E04396,0,Finance,5
E04397,8,Sales,2
E04398,9,Operations,5
E04399,3,HR,4
E04400,10,Operations,1
E04401,1,HR,3
E04402,3,Marketing,4
E04403,5,Marketing,2
E04404,6,HR,4
E04405,3,Marketing,2
E04406,0,Sales,2
E04407,5,HR,1
E04408,3,Sales,1
E04409,2,HR,6
E04410,3,HR,1
E04411,4,HR,6
E04412,5,Operations,2
E04413,4,R&D,5
E04414,0,IT,1
E04415,4,Marketing,3
E04416,0,Finance,5
E04417,1,Finance,5
E04418,8,R&D,3
E04419,5,IT,4
E04420,2,HR,3
E04421,7,IT,1
E04422,7,Operations,4
E04423,5,Operations,5
E04424,7,Marketing,2
E04425,5,Sales,4
E04426,2,IT,6
E04427,4,Operations,6
E04428,2,Marketing,2
E04429,10,R&D,2
E04430,1,Sales,4
E04431,9,IT,1
E04432,5,Sales,5
E04433,1,Operations,3
E04434,2,HR,1
E04435,0,R&D,4
E04436,3,Marketing,1
E04437,8,Operations,6
E04438,2,Marketing,4
E04439,0,Marketing,1
E04440,10,HR,6
E04441,8,Operations,3
E04442,7,IT,5
E04443,5,HR,5
E04444,8,R&D,3
E04445,8,Operations,6
E04446,5,Marketing,4
E04447,1,Finance,2
E04448,6,IT,2
E04449,0,Operations,3
E04450,6,Finance,5
E04451,9,IT,4
E04452,10,R&D,5
E04453,10,R&D,3
E04454,10,Marketing,2
E04455,1,Marketing,6
E04456,5,IT,2
E04457,3,HR,4
E04458,4,IT,2
E04459,9,IT,1
E04460,5,Finance,6
E04461,1,HR,3
E04462,3,Operations,6
E04463,7,Operations,5
E04464,5,Marketing,1
E04465,7,Marketing,2
E04466,5,Sales,2
E04467,7,Finance,5
E04468,6,Operations,5
E04469,3,R&D,6
E04470,4,IT,3
E04471,0,Operations,1
E04472,9,Marketing,6
E04473,4,R&D,4
E04474,0,Sales,2
E04475,1,R&D,4
E04476,10,HR,1
E04477,4,Marketing,1
E04478,8,Operations,5
E04479,0,R&D,3
E04480,0,Operations,1
E04481,7,R&D,1
E04482,3,HR,5
E04483,6,R&D,1
E04484,10,IT,2
E04485,2,Marketing,5
E04486,3,HR,3
E04487,8,Marketing,6
E04488,0,R&D,4
E04489,0,HR,4
E04490,1,Sales,3
E04491,3,Sales,6
E04492,6,HR,6
E04493,0,IT,1
E04494,9,Marketing,1
E04495,10,Marketing,6
E04496,6,Operations,5
E04497,10,Finance,2
E04498,2,Finance,1
E04499,4,HR,1
E04500,4,Finance,5
E04501,9,R&D,2
E04502,4,Sales,6
E04503,0,R&D,3
E04504,2,Finance,2
E04505,7,IT,5
E04506,4,Finance,1
E04507,8,HR,3
E04508,3,IT,3
E04509,9,Marketing,3
E04510,4,R&D,3
E04511,5,IT,4
E04512,5,Sales,5
E04513,3,HR,1
E04514,1,R&D,6
E04515,6,HR,1
E04516,8,Sales,3
E04517,10,R&D,5
E04518,2,Operations,3
E04519,8,Operations,6
E04520,2,Finance,6
E04521,0,Operations,1
E04522,6,HR,2
E04523,5,Sales,1
E04524,1,Sales,4
E04525,4,R&D,5
E04526,2,Sales,3
E04527,2,Sales,3
E04528,1,Sales,4
E04529,9,Marketing,3
E04530,6,R&D,2
E04531,6,Finance,5
E04532,5,Operations,2
E04533,4,HR,5
E04534,5,R&D,5
E04535,2,Operations,1
E04536,0,HR,3
E04537,8,Operations,1
E04538,3,R&D,4
E04539,3,Operations,1
E04540,5,Operations,5
E04541,10,Sales,2
E04542,8,Operations,3
E04543,6,Finance,3
E04544,2,Finance,2
E04545,6,IT,4
E04546,10,R&D,1
E04547,4,Marketing,5
E04548,8,Finance,6
E04549,3,Finance,4
E04550,8,Marketing,3
E04551,6,IT,3
E04552,2,Operations,5
E04553,3,Sales,6
E04554,3,R&D,5
E04555,8,R&D,2
E04556,4,HR,4
E04557,0,Marketing,4
E04558,7,R&D,6
E04559,2,Finance,1
E04560,1,HR,1
E04561,2,Marketing,4
E04562,0,Sales,5
E04563,10,R&D,2
E04564,4,R&D,2
E04565,5,HR,3
E04566,9,Operations,4
E04567,2,R&D,6
E04568,1,Finance,6
E04569,10,HR,5
E04570,9,Operations,2
E04571,0,Marketing,3
E04572,5,Sales,2
E04573,0,R&D,1
E04574,2,Marketing,1
E04575,1,Marketing,6
E04576,6,IT,1
E04577,7,R&D,2
E04578,3,HR,4
E04579,2,IT,4
E04580,8,HR,4
E04581,0,R&D,5
E04582,4,Finance,4
E04583,5,Operations,1
E04584,8,R&D,2
E04585,3,IT,3
E04586,7,IT,6
E04587,1,HR,4
E04588,5,Marketing,1
E04589,4,Finance,5
E04590,10,R&D,2
E04591,3,Marketing,5
E04592,6,Finance,5
E04593,9,Operations,2
E04594,2,Marketing,3
E04595,2,Finance,5
E04596,2,Sales,2
E04597,1,Finance,4
E04598,8,R&D,3
E04599,10,HR,3
E04600,5,Sales,1
E04601,6,Operations,3
E04602,2,IT,1
E04603,7,Marketing,1
E04604,4,Sales,6
E04605,1,Sales,4
E04606,8,Sales,2
E04607,7,Finance,4
E04608,1,IT,2
E04609,1,Finance,4
E04610,3,IT,3
E04611,1,Operations,6
E04612,0,Marketing,2
E04613,0,Operations,5
E04614,6,Sales,5
E04615,8,Finance,5
E04616,9,HR,4
E04617,2,Marketing,1
E04618,7,Marketing,6
E04619,9,IT,3
E04620,9,HR,3
E04621,9,Marketing,6
E04622,7,Sales,4
E04623,4,R&D,1
E04624,10,R&D,5
E04625,8,Marketing,6
E04626,3,Finance,5
E04627,3,Operations,6
E04628,5,R&D,3
E04629,0,Finance,6
E04630,3,Finance,3
E04631,0,IT,5
E04632,1,Marketing,3
E04633,2,HR,1
E04634,7,IT,3
E04635,8,Marketing,5
E04636,9,R&D,1
E04637,2,Marketing,1
E04638,7,Marketing,5
E04639,9,R&D,2
E04640,5,Finance,1
E04641,2,R&D,2
E04642,0,Operations,4
E04643,7,HR,3
E04644,3,HR,6
E04645,0,IT,3
E04646,2,R&D,3
E04647,0,HR,3
E04648,10,Sales,1
E04649,4,Marketing,5
E04650,9,HR,4
E04651,2,IT,3
E04652,1,Marketing,4
E04653,0,Operations,3
E04654,4,Marketing,5
E04655,3,HR,5
E04656,6,Sales,6
E04657,10,Finance,5
E04658,2,R&D,1
E04659,6,Finance,3
E04660,9,Operations,4
E04661,7,Marketing,5
E04662,2,Operations,6
E04663,3,Marketing,2
E04664,3,Marketing,5
E04665,6,R&D,3
E04666,3,Operations,4
E04667,8,IT,1
E04668,6,IT,3
E04669,0,HR,3
E04670,9,IT,6
E04671,8,Operations,4
E04672,8,HR,2
E04673,4,R&D,1
E04674,7,R&D,2
E04675,4,IT,2
E04676,5,IT,6
E04677,5,Sales,3
E04678,10,HR,5
E04679,0,Finance,3
E04680,3,Sales,2
E04681,6,Marketing,4
E04682,4,Sales,5
E04683,6,R&D,5
E04684,8,Marketing,6
E04685,0,R&D,5
E04686,7,Operations,2
E04687,10,IT,2
E04688,0,Finance,6
E04689,10,Marketing,3
E04690,7,Finance,5
E04691,9,HR,2
E04692,2,Marketing,4
E04693,8,IT,4
E04694,8,Operations,5
E04695,7,Finance,4
E04696,5,Operations,1
E04697,9,Finance,5
E04698,7,Marketing,1
E04699,3,Finance,3
E04700,7,R&D,1
E04701,8,IT,3
E04702,6,Finance,3
E04703,9,Operations,5
E04704,8,Finance,2
E04705,2,IT,5
E04706,2,Finance,1
E04707,3,Marketing,1
E04708,2,Finance,4
