Employee_ID,Department,Salary,Job_Level,Location
E08020,Finance,116485,4,Toronto
E08021,HR,90948,3,Toronto
E08022,HR,115571,4,Tokyo
E08023,Finance,120224,4,Toronto
E08024,IT,85457,3,Tokyo
E08025,R&D,63369,2,Tokyo
E08026,HR,156424,5,Sydney
E08027,Marketing,172262,6,Tokyo
E08028,Finance,151895,5,Toronto
E08029,Sales,60100,2,London
E08030,IT,148989,5,Singapore
E08031,R&D,148505,5,Sydney
E08032,R&D,38425,1,Sydney
E08033,R&D,125455,4,Sydney
E08034,Sales,154619,5,London
E08035,Operations,21158,1,Toronto
E08036,Sales,145295,5,London
E08037,R&D,113407,4,Berlin
E08038,Operations,150697,5,Sydney
E08039,Operations,123345,4,New York
E08040,Marketing,59647,2,Sydney
E08041,Marketing,88948,3,London
E08042,Marketing,151952,5,Berlin
E08043,Operations,25916,1,London
E08044,Marketing,90567,3,London
E08045,R&D,111502,4,London
E08046,Sales,60720,2,New York
E08047,HR,26643,1,Singapore
E08048,R&D,93674,3,Sydney
E08049,Finance,60154,2,Tokyo
E08050,Sales,113787,4,Tokyo
E08051,Operations,118386,4,London
E08052,Sales,66336,2,London
E08053,Marketing,95594,3,Singapore
E08054,HR,90331,3,London
E08055,R&D,117047,4,Singapore
E08056,Marketing,59116,2,New York
E08057,R&D,66023,2,Tokyo
E08058,Operations,127668,4,Toronto
E08059,Operations,154234,5,Sydney
E08060,HR,116940,4,New York
E08061,Operations,184745,6,New York
E08062,Operations,93384,3,New York
E08063,Marketing,154117,5,Singapore
E08064,IT,126668,4,Toronto
E08065,HR,97175,3,Singapore
E08066,Marketing,60718,2,Toronto
E08067,Sales,84737,3,Singapore
E08068,Operations,24581,1,New York
E08069,HR,177201,6,New York
E08070,IT,32463,1,Toronto
E08071,R&D,24390,1,Singapore
E08072,Sales,25507,1,Toronto
E08073,Marketing,96713,3,Singapore
E08074,HR,128854,4,Toronto
E08075,R&D,27103,1,Tokyo
E08076,Finance,29737,1,Toronto
E08077,IT,27549,1,Sydney
E08078,Finance,186042,6,Singapore
E08079,R&D,176619,6,London
E08080,Marketing,30759,1,London
E08081,Sales,118239,4,New York
E08082,R&D,22175,1,London
E08083,IT,117606,4,Toronto
E08084,R&D,89880,3,Sydney
E08085,IT,98444,3,Sydney
E08086,Operations,114511,4,Toronto
E08087,Sales,176697,6,London
E08088,Finance,92547,3,Singapore
E08089,Finance,172713,6,Singapore
E08090,HR,92897,3,Singapore
E08091,Marketing,59982,2,New York
E08092,Sales,34866,1,Singapore
E08093,IT,181830,6,Sydney
E08094,Marketing,119055,4,Berlin
E08095,Sales,29966,1,London
E08096,HR,122435,4,Berlin
E08097,Marketing,83210,3,New York
E08098,Finance,189143,6,London
E08099,IT,148958,5,Berlin
E08100,Finance,57229,2,Berlin
E08101,IT,97003,3,New York
E08102,IT,145982,5,Toronto
E08103,HR,60392,2,Toronto
E08104,Operations,67060,2,New York
E08105,Sales,158314,5,Singapore
E08106,Sales,97150,3,Singapore
E08107,Finance,126455,4,Berlin
E08108,IT,84336,3,New York
E08109,R&D,82955,3,Singapore
E08110,HR,55982,2,Toronto
E08111,Marketing,60165,2,Berlin
E08112,Marketing,120731,4,Tokyo
E08113,R&D,153341,5,New York
E08114,Marketing,39100,1,London
E08115,HR,27394,1,Tokyo
E08116,IT,24278,1,Tokyo
E08117,Sales,94996,3,Berlin
E08118,Finance,23959,1,Singapore
E08119,IT,180243,6,Toronto
E08120,Operations,65642,2,Tokyo
E08121,Operations,70044,2,Toronto
E08122,Finance,149307,5,Sydney
E08123,Marketing,27763,1,Sydney
E08124,Operations,187819,6,Toronto
E08125,HR,62311,2,New York
E08126,Sales,90056,3,New York
E08127,Finance,31236,1,Berlin
E08128,IT,85262,3,Toronto
E08129,R&D,114222,4,Sydney
E08130,Sales,65135,2,Sydney
E08131,Operations,37988,1,Sydney
E08132,HR,88228,3,Tokyo
E08133,Marketing,122830,4,Berlin
E08134,Operations,31613,1,Toronto
E08135,Operations,178516,6,Berlin
E08136,Operations,149675,5,London
E08137,Finance,113992,4,Tokyo
E08138,Operations,32236,1,Tokyo
E08139,Operations,179170,6,New York
E08140,HR,127603,4,Berlin
E08141,IT,53813,2,New York
E08142,Sales,124250,4,New York
E08143,Sales,29792,1,Berlin
E08144,Sales,176587,6,London
E08145,R&D,91384,3,Singapore
E08146,R&D,26565,1,Sydney
E08147,Marketing,29457,1,Berlin
E08148,Sales,172765,6,Berlin
E08149,R&D,149139,5,Sydney
E08150,IT,51999,2,Berlin
E08151,Marketing,119144,4,New York
E08152,Operations,115495,4,New York
E08153,HR,177567,6,Tokyo
E08154,Sales,176652,6,London
E08155,HR,43642,1,New York
E08156,IT,60907,2,Berlin
E08157,R&D,80014,3,Tokyo
E08158,IT,180871,6,London
E08159,Finance,91997,3,New York
E08160,Sales,85251,3,New York
E08161,IT,124644,4,London
E08162,R&D,30189,1,New York
E08163,IT,58271,2,Sydney
E08164,IT,64158,2,New York
E08165,Marketing,88595,3,Toronto
E08166,Sales,64664,2,Tokyo
E08167,Marketing,51853,2,Sydney
E08168,Operations,33490,1,Sydney
E08169,HR,91259,3,Tokyo
E08170,Marketing,118895,4,London
E08171,IT,29259,1,London
E08172,R&D,177768,6,New York
E08173,IT,145968,5,Sydney
E08174,IT,150008,5,Singapore
E08175,R&D,150035,5,Berlin
E08176,IT,137162,5,Singapore
E08177,IT,122085,4,Berlin
E08178,Finance,87347,3,Toronto
E08179,Finance,55859,2,Toronto
E08180,Finance,151357,5,Singapore
E08181,Marketing,85207,3,Toronto
E08182,IT,56343,2,Singapore
E08183,Sales,180708,6,Toronto
E08184,Finance,185083,6,Toronto
E08185,Sales,143741,5,Singapore
E08186,R&D,94146,3,Tokyo
E08187,R&D,61446,2,Berlin
E08188,R&D,26304,1,Toronto
E08189,R&D,158173,5,London
E08190,Operations,143663,5,New York
E08191,Finance,115309,4,Toronto
E08192,Finance,55520,2,Toronto
E08193,IT,146319,5,Tokyo
E08194,Finance,181533,6,Toronto
E08195,R&D,122588,4,Berlin
E08196,R&D,26102,1,London
E08197,Sales,97595,3,Tokyo
E08198,R&D,32122,1,Tokyo
E08199,Finance,52281,2,London
E08200,R&D,124542,4,Berlin
E08201,Marketing,149090,5,Singapore
E08202,R&D,34468,1,Toronto
E08203,R&D,124942,4,Sydney
E08204,Sales,53458,2,Berlin
E08205,HR,61282,2,Sydney
E08206,Marketing,36769,1,New York
E08207,Marketing,190504,6,Berlin
E08208,HR,182096,6,Toronto
E08209,HR,20463,1,Singapore
E08210,HR,172714,6,Tokyo
E08211,Marketing,120173,4,Tokyo
E08212,Sales,172462,6,Tokyo
E08213,IT,30490,1,London
E08214,Sales,177841,6,Toronto
E08215,Operations,83912,3,London
E08216,HR,92389,3,Tokyo
E08217,Finance,57175,2,Tokyo
E08218,Operations,52382,2,London
E08219,Marketing,63342,2,Toronto
E08220,HR,28980,1,Toronto
E08221,Finance,15331,1,New York
E08222,Finance,61768,2,Toronto
E08223,HR,147936,5,Berlin
E08224,IT,152670,5,New York
E08225,HR,180160,6,New York
E08226,Sales,153810,5,New York
E08227,Finance,60769,2,Sydney
E08228,Finance,29057,1,New York
E08229,Marketing,35079,1,Berlin
E08230,Finance,60042,2,Tokyo
E08231,IT,28798,1,London
E08232,Marketing,182465,6,Tokyo
E08233,Sales,55951,2,New York
E08234,IT,120101,4,New York
E08235,Finance,28651,1,New York
E08236,IT,188923,6,Singapore
E08237,Sales,183126,6,Sydney
E08238,Sales,145176,5,New York
E08239,Operations,72127,2,London
E08240,Marketing,185582,6,Tokyo
E08241,R&D,22609,1,Berlin
E08242,Operations,120733,4,London
E08243,Marketing,146229,5,Toronto
E08244,Operations,27619,1,Singapore
E08245,Finance,125924,4,New York
E08246,R&D,156982,5,Berlin
E08247,R&D,114978,4,Singapore
E08248,Operations,91049,3,London
E08249,Operations,92886,3,London
E08250,Marketing,32681,1,Tokyo
E08251,R&D,55477,2,Sydney
E08252,IT,116521,4,Singapore
E08253,R&D,122660,4,London
E08254,Marketing,32440,1,London
E08255,Finance,121550,4,New York
E08256,Finance,114370,4,Toronto
E08257,Finance,89605,3,Berlin
E08258,Operations,150056,5,Toronto
E08259,Finance,118922,4,Toronto
E08260,IT,59277,2,London
E08261,HR,120403,4,New York
E08262,Finance,31760,1,Sydney
E08263,R&D,175502,6,Singapore
E08264,Marketing,25042,1,Toronto
E08265,Finance,121974,4,Berlin
E08266,R&D,60934,2,Singapore
E08267,Finance,179560,6,Singapore
E08268,Operations,174120,6,Berlin
E08269,IT,27303,1,Singapore
E08270,Marketing,168801,6,Sydney
E08271,IT,29463,1,London
E08272,HR,31129,1,Singapore
E08273,Sales,174014,6,Berlin
E08274,Finance,176894,6,Singapore
E08275,Sales,157386,5,Sydney
E08276,R&D,156370,5,Tokyo
E08277,Operations,112374,4,New York
E08278,Marketing,61675,2,Berlin
E08279,IT,37390,1,Singapore
E08280,IT,154298,5,New York
E08281,Finance,34278,1,Tokyo
E08282,Finance,175930,6,Singapore
E08283,HR,112771,4,Singapore
E08284,HR,116136,4,Sydney
E08285,R&D,93200,3,Singapore
E08286,Finance,151831,5,Toronto
E08287,Operations,157000,5,Singapore
E08288,R&D,82558,3,Toronto
E08289,Sales,22886,1,London
E08290,IT,187277,6,New York
E08291,R&D,150312,5,Tokyo
E08292,HR,117702,4,Tokyo
E08293,IT,113922,4,Singapore
E08294,R&D,146046,5,Toronto
E08295,Marketing,157389,5,Tokyo
E08296,Operations,82985,3,Singapore
E08297,Sales,94756,3,Berlin
E08298,Sales,88048,3,New York
E08299,IT,93739,3,Berlin
E08300,Finance,179505,6,New York
E08301,IT,122366,4,Berlin
E08302,Marketing,147323,5,Tokyo
E08303,IT,100180,3,New York
E08304,Finance,54794,2,Tokyo
E08305,Sales,119282,4,Tokyo
E08306,HR,161157,5,Singapore
E08307,Finance,88110,3,Tokyo
E08308,Finance,68650,2,Singapore
E08309,Marketing,91379,3,Singapore
E08310,Sales,90643,3,London
E08311,R&D,116908,4,Sydney
E08312,Marketing,186654,6,Tokyo
E08313,Operations,94133,3,Berlin
E08314,HR,112781,4,Toronto
E08315,IT,97190,3,Sydney
E08316,Operations,121449,4,Sydney
E08317,R&D,155546,5,Toronto
E08318,Operations,183441,6,Berlin
E08319,IT,99916,3,Sydney
E08320,HR,145588,5,London
E08321,R&D,90398,3,New York
E08322,Marketing,121136,4,New York
E08323,HR,68066,2,Toronto
E08324,HR,96794,3,Berlin
E08325,Marketing,62082,2,Toronto
E08326,IT,155640,5,Singapore
E08327,Finance,120965,4,Singapore
E08328,Marketing,188898,6,Tokyo
E08329,Finance,86957,3,New York
E08330,Finance,112444,4,New York
E08331,R&D,82643,3,Singapore
E08332,Finance,91222,3,Tokyo
E08333,HR,30532,1,Sydney
E08334,IT,149859,5,Berlin
E08335,HR,120427,4,New York
E08336,Operations,141567,5,Toronto
E08337,Finance,151223,5,Singapore
E08338,R&D,119220,4,Tokyo
E08339,Sales,55682,2,Sydney
E08340,IT,148465,5,Toronto
E08341,R&D,61966,2,Singapore
E08342,Marketing,84851,3,Toronto
E08343,Marketing,162987,5,London
E08344,Marketing,117406,4,New York
E08345,Sales,61804,2,Berlin
E08346,R&D,57786,2,London
E08347,Finance,180306,6,London
E08348,Finance,91227,3,New York
E08349,Marketing,29888,1,London
E08350,R&D,185340,6,Tokyo
E08351,Finance,67919,2,Toronto
E08352,Operations,34525,1,Tokyo
E08353,R&D,85571,3,Singapore
E08354,Sales,155255,5,Sydney
E08355,IT,122212,4,New York
E08356,R&D,84644,3,Berlin
E08357,HR,151504,5,Tokyo
E08358,Finance,115604,4,New York
E08359,Operations,64008,2,London
E08360,IT,115692,4,Toronto
E08361,R&D,175820,6,Toronto
E08362,R&D,178164,6,Sydney
E08363,Sales,93279,3,Toronto
E08364,HR,27916,1,Singapore
E08365,Sales,90543,3,Toronto
E08366,R&D,148259,5,Singapore
E08367,IT,173244,6,Berlin
E08368,R&D,32052,1,New York
E08369,Marketing,28456,1,Sydney
E08370,Operations,37884,1,London
E08371,Marketing,151257,5,New York
E08372,Marketing,120181,4,Berlin
E08373,HR,113148,4,Singapore
E08374,Marketing,125953,4,Singapore
E08375,R&D,29349,1,Tokyo
E08376,R&D,161056,5,Sydney
E08377,Finance,26913,1,Sydney
E08378,Sales,124782,4,Berlin
E08379,R&D,125438,4,Tokyo
E08380,IT,152588,5,London
E08381,Operations,146850,5,London
E08382,Operations,58766,2,Toronto
E08383,Sales,119599,4,Singapore
E08384,R&D,54845,2,Singapore
E08385,Finance,86909,3,Tokyo
E08386,Sales,25570,1,Berlin
E08387,Sales,80164,3,Singapore
E08388,Finance,66807,2,Singapore
E08389,HR,122506,4,Toronto
E08390,Marketing,180280,6,New York
E08391,Marketing,35222,1,Berlin
E08392,Finance,66995,2,Berlin
E08393,HR,176911,6,London
E08394,HR,176362,6,Berlin
E08395,R&D,177974,6,Sydney
E08396,Marketing,61598,2,Sydney
E08397,R&D,31472,1,Berlin
E08398,HR,34565,1,New York
E08399,IT,172957,6,Toronto
E08400,Sales,123555,4,Tokyo
E08401,R&D,70704,2,Toronto
E08402,Finance,150244,5,Tokyo
E08403,Operations,122483,4,Toronto
E08404,R&D,160824,5,Singapore
E08405,HR,124921,4,Singapore
E08406,Operations,91027,3,London
E08407,IT,182965,6,Toronto
E08408,Operations,146749,5,Tokyo
E08409,Operations,86982,3,Singapore
E08410,Finance,50394,2,Toronto
E08411,Finance,143538,5,Berlin
E08412,Finance,109951,4,London
E08413,Sales,37553,1,London
E08414,Marketing,174008,6,Toronto
E08415,Marketing,96156,3,Sydney
E08416,Finance,190173,6,Berlin
E08417,IT,183413,6,Sydney
E08418,R&D,33136,1,Berlin
E08419,Sales,32599,1,Singapore
E08420,R&D,180640,6,Tokyo
E08421,Finance,169264,6,Berlin
E08422,Finance,112488,4,London
E08423,IT,61665,2,London
E08424,Sales,28584,1,New York
E08425,Marketing,152354,5,Singapore
E08426,Operations,38667,1,Toronto
E08427,HR,180320,6,London
E08428,Sales,32179,1,London
E08429,Finance,59038,2,New York
E08430,R&D,28537,1,London
E08431,Sales,64563,2,Toronto
E08432,IT,180589,6,Tokyo
E08433,Marketing,86940,3,Berlin
E08434,Operations,72244,2,Tokyo
E08435,Finance,182279,6,Tokyo
E08436,Operations,55130,2,New York
E08437,Sales,139587,5,Tokyo
E08438,IT,138849,5,London
E08439,HR,174109,6,London
E08440,Sales,186882,6,Sydney
E08441,R&D,85173,3,Sydney
E08442,Operations,176172,6,Singapore
E08443,HR,120864,4,Sydney
E08444,IT,140418,5,London
E08445,HR,58422,2,London
E08446,Operations,31774,1,Toronto
E08447,HR,91725,3,Toronto
E08448,HR,126056,4,Toronto
E08449,Marketing,124577,4,London
E08450,HR,152088,5,Sydney
E08451,Marketing,121888,4,New York
E08452,R&D,89966,3,Tokyo
E08453,R&D,117403,4,Sydney
E08454,Marketing,151481,5,Berlin
E08455,Operations,181941,6,Sydney
E08456,R&D,84341,3,Sydney
E08457,IT,83097,3,London
E08458,Sales,61227,2,Sydney
E08459,IT,117301,4,Sydney
E08460,Marketing,117489,4,Berlin
E08461,Finance,155571,5,Tokyo
E08462,Marketing,34405,1,New York
E08463,Operations,121414,4,Toronto
E08464,Marketing,116138,4,Singapore
E08465,IT,177381,6,Berlin
E08466,R&D,61733,2,Toronto
E08467,Operations,174198,6,Berlin
E08468,HR,147865,5,Berlin
E08469,Sales,147803,5,Berlin
E08470,Finance,58061,2,Berlin
E08471,Operations,149039,5,Singapore
E08472,Sales,86092,3,New York
E08473,HR,95377,3,Sydney
E08474,Marketing,174444,6,Toronto
E08475,Finance,147242,5,Tokyo
E08476,Finance,66652,2,London
E08477,IT,29559,1,Tokyo
E08478,Sales,34381,1,Tokyo
E08479,Finance,39790,1,Tokyo
E08480,Sales,140067,5,Singapore
E08481,R&D,172039,6,Tokyo
E08482,HR,111431,4,Toronto
E08483,Marketing,148181,5,London
E08484,Operations,28255,1,Toronto
E08485,HR,86430,3,Singapore
E08486,R&D,85171,3,Singapore
E08487,R&D,31619,1,Sydney
E08488,R&D,53441,2,London
E08489,R&D,65615,2,New York
E08490,Operations,27713,1,London
E08491,Operations,60277,2,Toronto
E08492,Marketing,17358,1,Berlin
E08493,HR,85773,3,Berlin
E08494,Operations,60929,2,Toronto
E08495,Finance,151287,5,London
E08496,Operations,97235,3,New York
E08497,IT,83709,3,New York
E08498,IT,27022,1,Berlin
E08499,IT,65266,2,Tokyo
E08500,Operations,33756,1,New York
E08501,Marketing,88300,3,Sydney
E08502,Finance,156798,5,Sydney
E08503,R&D,175569,6,Tokyo
E08504,R&D,62565,2,London
E08505,Finance,86770,3,Tokyo
E08506,Operations,177891,6,London
E08507,IT,149916,5,Tokyo
E08508,R&D,121179,4,Singapore
E08509,HR,144287,5,Singapore
E08510,Marketing,60860,2,London
E08511,HR,154359,5,Sydney
E08512,R&D,182401,6,Singapore
E08513,Operations,27478,1,Sydney
E08514,Sales,178746,6,Berlin
E08515,R&D,88389,3,Sydney
E08516,Marketing,90408,3,Sydney
E08517,Sales,119912,4,Berlin
E08518,Sales,60156,2,Berlin
E08519,HR,181212,6,Singapore
E08520,Sales,174022,6,Toronto
E08521,Operations,178631,6,New York
E08522,HR,58592,2,Singapore
E08523,Marketing,147753,5,Singapore
E08524,IT,62368,2,Tokyo
E08525,IT,180819,6,New York
E08526,R&D,177065,6,Singapore
E08527,Finance,72130,2,Berlin
E08528,Operations,93117,3,Berlin
E08529,R&D,33949,1,Tokyo
E08530,Sales,149664,5,Singapore
E08531,Sales,154408,5,Berlin
E08532,Marketing,57427,2,New York
E08533,Marketing,23393,1,London
E08534,Marketing,180601,6,Berlin
E08535,Sales,85885,3,New York
E08536,HR,94813,3,Singapore
E08537,Finance,64536,2,New York
E08538,IT,88815,3,Singapore
E08539,HR,183661,6,Singapore
E08540,R&D,58523,2,London
E08541,IT,65545,2,New York
E08542,Sales,177432,6,Singapore
E08543,HR,176727,6,London
E08544,HR,89707,3,New York
E08545,HR,35642,1,Singapore
E08546,HR,140079,5,Singapore
E08547,Marketing,182635,6,New York
E08548,Marketing,180739,6,New York
E08549,Operations,153534,5,Singapore
E08550,Sales,59771,2,London
E08551,Marketing,182466,6,London
E08552,Marketing,50629,2,New York
E08553,Finance,96004,3,New York
E08554,Finance,178274,6,Sydney
E08555,Operations,125394,4,New York
E08556,HR,177504,6,Sydney
E08557,Finance,178574,6,Toronto
E08558,Sales,150398,5,Singapore
E08559,Operations,146244,5,Tokyo
E08560,Marketing,32273,1,New York
E08561,R&D,89115,3,London
E08562,Marketing,179405,6,Berlin
E08563,IT,79116,3,Berlin
E08564,Operations,151545,5,New York
E08565,Operations,29253,1,Toronto
E08566,HR,117800,4,Toronto
E08567,Marketing,120064,4,Singapore
E08568,Sales,120084,4,New York
E08569,IT,33294,1,Sydney
E08570,Marketing,92124,3,Tokyo
E08571,Sales,185031,6,London
E08572,HR,116716,4,Berlin
E08573,Operations,116046,4,Sydney
E08574,R&D,33662,1,Sydney
E08575,Finance,120439,4,Singapore
E08576,Sales,26448,1,Sydney
E08577,Operations,173077,6,London
E08578,Operations,125006,4,Berlin
E08579,HR,27986,1,Sydney
E08580,Marketing,29321,1,Toronto
E08581,Sales,186276,6,Toronto
E08582,Sales,90996,3,Tokyo
E08583,Operations,57271,2,New York
E08584,Finance,84849,3,Toronto
E08585,HR,190485,6,Singapore
E08586,IT,145834,5,Toronto
E08587,Marketing,174108,6,Tokyo
E08588,R&D,25984,1,Singapore
E08589,Operations,118735,4,Tokyo
E08590,HR,126050,4,Singapore
E08591,Finance,140752,5,Berlin
E08592,Operations,92605,3,Toronto
E08593,HR,128992,4,London
E08594,Finance,30233,1,New York
E08595,IT,82289,3,Toronto
E08596,Finance,32316,1,Sydney
E08597,Sales,92133,3,Sydney
E08598,Marketing,174971,6,New York
E08599,R&D,65806,2,Singapore
E08600,HR,63977,2,Singapore
E08601,IT,91348,3,Sydney
E08602,Marketing,54870,2,New York
E08603,Sales,83325,3,Sydney
E08604,Sales,38180,1,Toronto
E08605,Finance,145384,5,Singapore
E08606,Operations,115828,4,London
E08607,Finance,185205,6,Tokyo
E08608,Sales,132420,4,New York
E08609,HR,91020,3,New York
E08610,Operations,88987,3,New York
E08611,Marketing,156528,5,London
E08612,Finance,88794,3,Sydney
E08613,Marketing,126204,4,Toronto
E08614,Sales,112684,4,New York
E08615,HR,179161,6,Singapore
E08616,R&D,185155,6,Sydney
E08617,Operations,84410,3,Toronto
E08618,Finance,95570,3,New York
E08619,Finance,22392,1,London
E08620,Operations,27263,1,Berlin
E08621,R&D,121480,4,Sydney
E08622,R&D,88153,3,London
E08623,IT,61792,2,Berlin
E08624,HR,116029,4,Sydney
E08625,Operations,85111,3,Tokyo
E08626,Marketing,110958,4,London
E08627,Marketing,33050,1,New York
E08628,Sales,146413,5,Singapore
E08629,Finance,145569,5,Berlin
E08630,R&D,153259,5,Toronto
E08631,HR,116624,4,Berlin
E08632,R&D,30433,1,Berlin
E08633,Operations,157645,5,Sydney
E08634,Operations,185600,6,Singapore
E08635,R&D,93969,3,Singapore
E08636,IT,53953,2,Sydney
E08637,Sales,91281,3,Toronto
E08638,Operations,89360,3,Sydney
E08639,R&D,183282,6,New York
E08640,Sales,157294,5,Toronto
E08641,IT,61227,2,Toronto
E08642,Finance,32953,1,Sydney
E08643,Operations,34120,1,New York
E08644,IT,26823,1,Toronto
E08645,HR,88329,3,New York
E08646,HR,188611,6,Berlin
E08647,HR,92258,3,Sydney
E08648,Finance,179014,6,Singapore
E08649,Marketing,98789,3,Toronto
E08650,Sales,84412,3,Tokyo
E08651,Finance,141064,5,Berlin
E08652,IT,58765,2,London
E08653,Finance,185560,6,New York
E08654,Finance,177126,6,Toronto
E08655,R&D,97246,3,London
E08656,Finance,147746,5,Tokyo
E08657,Marketing,153605,5,Toronto
E08658,Finance,126817,4,London
E08659,Operations,147471,5,Berlin
E08660,Sales,125193,4,Berlin
E08661,IT,118559,4,Toronto
E08662,HR,57440,2,Berlin
E08663,Operations,97073,3,Toronto
E08664,Marketing,57157,2,London
E08665,Sales,103323,3,Tokyo
E08666,Finance,60626,2,New York
E08667,Operations,180585,6,Toronto
E08668,IT,23783,1,Toronto
E08669,Sales,36612,1,Berlin
E08670,Marketing,64132,2,Toronto
E08671,HR,57197,2,Tokyo
E08672,Operations,56548,2,London
E08673,Operations,178466,6,Tokyo
E08674,HR,56913,2,Berlin
E08675,IT,64244,2,London
E08676,Marketing,53200,2,Sydney
E08677,IT,182110,6,London
E08678,IT,129336,4,Sydney
E08679,Marketing,168913,6,Sydney
E08680,Operations,183552,6,Berlin
E08681,IT,85095,3,London
E08682,R&D,62312,2,New York
E08683,Operations,63907,2,Tokyo
E08684,Sales,28105,1,New York
E08685,IT,23275,1,Singapore
E08686,HR,57833,2,New York
E08687,IT,151277,5,Tokyo
E08688,IT,139918,5,Sydney
E08689,Sales,33269,1,New York
E08690,Operations,124310,4,Berlin
E08691,Finance,105356,3,New York
E08692,Operations,186845,6,London
E08693,Finance,171914,6,Berlin
E08694,IT,181387,6,Sydney
E08695,Operations,188609,6,Tokyo
E08696,Operations,25173,1,Singapore
E08697,R&D,181956,6,Berlin
E08698,Finance,178940,6,Tokyo
E08699,R&D,90185,3,Tokyo
E08700,IT,24860,1,New York
E08701,Finance,183143,6,London
E08702,HR,126838,4,Tokyo
E08703,HR,28486,1,Sydney
E08704,Marketing,89337,3,Singapore
E08705,IT,137397,5,London
E08706,Sales,80864,3,Berlin
E08707,IT,173323,6,London
E08708,IT,87255,3,New York
E08709,IT,183321,6,London
E08710,Finance,50494,2,Toronto
E08711,Operations,151591,5,Tokyo
E08712,Marketing,59695,2,London
E08713,Marketing,93822,3,Sydney
E08714,IT,178778,6,New York
E08715,HR,67083,2,Tokyo
E08716,R&D,62684,2,New York
E08717,Sales,189589,6,Tokyo
E08718,R&D,145152,5,New York
E08719,Finance,75483,2,London
E08720,HR,117647,4,London
E08721,Operations,180623,6,Singapore
E08722,R&D,179456,6,Sydney
E08723,Operations,123088,4,Berlin
E08724,Marketing,88080,3,New York
E08725,R&D,29182,1,Tokyo
E08726,Marketing,89809,3,Sydney
E08727,Sales,96165,3,Singapore
E08728,HR,148453,5,Berlin
E08729,Sales,142891,5,London
E08730,HR,181131,6,New York
E08731,Operations,86388,3,Toronto
E08732,IT,116199,4,Toronto
E08733,Sales,123467,4,Tokyo
E08734,Sales,28672,1,New York
E08735,Finance,52723,2,Toronto
E08736,HR,57400,2,Berlin
E08737,HR,52459,2,New York
E08738,Finance,183780,6,Sydney
E08739,Marketing,170118,6,Toronto
E08740,Finance,32061,1,Sydney
E08741,R&D,34247,1,Singapore
E08742,R&D,150769,5,Toronto
E08743,Operations,156097,5,London
E08744,Operations,28240,1,Berlin
E08745,R&D,114859,4,Singapore
E08746,Marketing,140887,5,Singapore
E08747,Operations,121910,4,Toronto
E08748,Operations,147277,5,Toronto
E08749,Operations,147104,5,Toronto
E08750,HR,91078,3,Sydney
E08751,Finance,96204,3,London
E08752,Marketing,157694,5,Toronto
E08753,R&D,147382,5,New York
E08754,Sales,31319,1,New York
E08755,IT,121391,4,Tokyo
E08756,Marketing,152275,5,Tokyo
E08757,HR,65432,2,Singapore
E08758,R&D,114869,4,Sydney
E08759,R&D,60358,2,New York
E08760,HR,63186,2,Berlin
E08761,Operations,60601,2,Singapore
E08762,Sales,85707,3,London
E08763,Operations,139764,5,London
E08764,HR,59774,2,Toronto
E08765,Finance,61819,2,London
E08766,Sales,152771,5,New York
E08767,Finance,148355,5,Toronto
E08768,R&D,24577,1,London
E08769,IT,184179,6,Singapore
E08770,IT,152303,5,Sydney
E08771,Operations,184483,6,Toronto
E08772,HR,188757,6,Toronto
E08773,Sales,82301,3,Sydney
E08774,R&D,180218,6,New York
E08775,Sales,159848,5,Berlin
E08776,Operations,120197,4,London
E08777,R&D,27536,1,New York
E08778,Sales,174318,6,Toronto
E08779,HR,31964,1,Toronto
E08780,HR,152597,5,New York
E08781,HR,38281,1,Toronto
E08782,R&D,180235,6,Berlin
E08783,Operations,178004,6,Toronto
E08784,Finance,97159,3,Berlin
E08785,R&D,83092,3,Berlin
E08786,Marketing,70304,2,Sydney
E08787,IT,29071,1,Berlin
E08788,HR,154741,5,Toronto
E08789,Finance,57543,2,New York
E08790,Sales,174679,6,Berlin
E08791,Sales,127011,4,Tokyo
E08792,Operations,60652,2,Singapore
E08793,Operations,58054,2,Singapore
E08794,Operations,115939,4,Toronto
E08795,Marketing,120575,4,Toronto
E08796,HR,155515,5,London
E08797,Finance,151453,5,Toronto
E08798,Sales,108639,4,New York
E08799,Marketing,26974,1,Berlin
E08800,Sales,174003,6,Tokyo
E08801,Sales,150010,5,Singapore
E08802,Sales,143719,5,Singapore
E08803,IT,166866,6,Tokyo
E08804,Marketing,180315,6,Berlin
E08805,R&D,112179,4,Toronto
E08806,R&D,54792,2,Sydney
E08807,Finance,183589,6,Toronto
E08808,Finance,90256,3,Tokyo
E08809,IT,90943,3,Sydney
E08810,IT,183104,6,London
E08811,Sales,116423,4,Sydney
E08812,Finance,97744,3,Singapore
E08813,Finance,50249,2,Berlin
E08814,Finance,157422,5,Singapore
E08815,Sales,123518,4,New York
E08816,Finance,24953,1,Sydney
E08817,Operations,183643,6,London
E08818,Marketing,148984,5,Berlin
E08819,R&D,122719,4,Tokyo
E08820,Marketing,56929,2,Tokyo
E08821,Marketing,35198,1,Singapore
E08822,Finance,92331,3,Berlin
E08823,Operations,151099,5,London
E08824,IT,120969,4,London
E08825,IT,186230,6,Tokyo
E08826,IT,57277,2,Singapore
E08827,Operations,126152,4,Singapore
E08828,R&D,157663,5,Berlin
